# {"t_start": 1587161644.6280663, "env_id": "HalfCheetahBulletEnv-v0"} 
r,l,t
558.648622,1000,4600.567977
564.310453,1000,4602.602119
565.749525,1000,4604.372752
559.568971,1000,4606.420521
564.673702,1000,4608.217612
587.069938,1000,4610.22741
572.158369,1000,4612.06382
552.890471,1000,4614.108927
581.922157,1000,4615.965357
581.405463,1000,4618.024592
557.338136,1000,4619.86625
574.834726,1000,4621.990446
557.509998,1000,4623.879557
543.930889,1000,4625.951629
568.140274,1000,4627.820931
578.130031,1000,4629.846642
592.364055,1000,4631.721522
577.511472,1000,4633.737075
581.505482,1000,4635.556389
551.135127,1000,4637.571277
564.597971,1000,4639.409951
579.23566,1000,4641.440028
577.305585,1000,4643.262734
572.450219,1000,4645.297685
586.715657,1000,4647.147383
567.031323,1000,4649.196124
569.195836,1000,4651.006711
561.782544,1000,4653.053904
585.719293,1000,4654.904077
563.814432,1000,4656.994605
591.226314,1000,4658.847844
573.469095,1000,4660.912016
582.441532,1000,4662.776376
580.848101,1000,4664.813146
575.204707,1000,4666.61932
576.831093,1000,4668.719863
576.371807,1000,4670.581002
586.544767,1000,4672.591493
582.67605,1000,4674.4392
572.893625,1000,4676.485565
564.588287,1000,4678.309814
566.257725,1000,4680.339798
580.56689,1000,4682.317579
592.161294,1000,4684.199118
584.790861,1000,4686.266588
572.272639,1000,4688.077626
572.558699,1000,4690.106245
557.942353,1000,4691.973513
580.953183,1000,4694.010918
590.039538,1000,4695.8365
560.278627,1000,4697.894563
595.279957,1000,4699.726039
584.319688,1000,4701.780144
567.038097,1000,4703.597564
558.752257,1000,4705.605335
574.695493,1000,4707.40787
569.434049,1000,4709.423543
570.093005,1000,4711.272254
546.286487,1000,4713.303092
566.40984,1000,4715.135464
545.556889,1000,4717.172129
587.302351,1000,4718.974706
587.03581,1000,4721.003546
572.893592,1000,4722.856025
401.368078,1000,4724.894198
578.487251,1000,4726.727726
555.308625,1000,4728.741383
566.249942,1000,4730.573104
455.259884,1000,4732.595531
578.004014,1000,4734.40779
586.964472,1000,4736.474826
551.64511,1000,4738.307661
601.290598,1000,4740.365352
570.063995,1000,4742.260884
569.358343,1000,4744.291757
-84.0254,1000,4746.196767
573.90605,1000,4748.206086
569.348658,1000,4750.037344
578.381909,1000,4752.056525
592.973816,1000,4753.936301
570.526381,1000,4755.978482
537.368322,1000,4757.82241
567.836814,1000,4759.858486
444.900441,1000,4761.714144
543.099615,1000,4763.702193
540.912084,1000,4765.504925
574.785501,1000,4767.304139
572.88112,1000,4769.342626
552.076544,1000,4771.194756
559.139305,1000,4773.250117
590.372797,1000,4775.120955
547.950657,1000,4777.182775
422.939918,1000,4778.962096
589.913074,1000,4780.973678
90.956521,1000,4782.801491
567.966381,1000,4784.825459
589.06733,1000,4786.649254
545.62061,1000,4788.683561
563.159012,1000,4790.515057
444.458288,1000,4792.545791
589.452418,1000,4794.358063
568.73467,1000,4796.374498
569.431907,1000,4798.1994
584.800102,1000,4800.244308
560.474243,1000,4802.149581
549.220781,1000,4804.148592
563.170172,1000,4806.041123
508.355402,1000,4808.071193
